DebtToIncomeRatio,CreditScore,MonthlyDebtPayments,PaymentHistory,NetWorth,SavingsAccountBalance,BankruptcyHistory,CreditCardUtilizationRate,LoanAmount,EmploymentStatus,RiskScore
0.2602646907933418,625,455,20,26646,1839,0,0.3306897435989624,18378,Employed,49.0
0.2472743806261465,490,632,25,21652,404,0,0.1691011704109578,75489,Employed,52.0
0.2730898680597608,604,727,22,29278,1501,0,0.4825334308136522,23067,Self-Employed,53.0
0.2596983270486707,597,302,31,122934,7541,0,0.5227593560917375,53851,Employed,50.0
0.4917590750451873,585,587,23,12263,1126,0,0.5212438333833246,33182,Employed,64.0
0.2307708282418825,596,1043,24,10665,3190,0,0.3390862501244401,6211,Employed,41.6
0.4212300062258645,582,296,33,179714,4514,0,0.4737110270030525,17041,Employed,52.0
0.6394690304285209,639,493,24,12484,1174,0,0.1444089412642945,21240,Unemployed,57.0
0.4730621919369413,518,511,15,18119,8497,0,0.3541549063537024,23892,Employed,59.0
0.3804525666141496,630,373,19,14015,2023,0,0.3114175830170002,22738,Self-Employed,58.0
0.1840412532404266,567,259,20,221991,2012,0,0.0937857046400391,9294,Employed,47.0
0.5947339391341933,619,259,34,76846,3284,0,0.105773402526363,9117,Employed,53.0
0.1383171469503638,613,363,22,94058,99823,0,0.377216255084113,21508,Unemployed,53.0
0.2654792587717398,478,267,20,12776,7319,0,0.2408441206951894,17953,Employed,53.0
0.3868062003043527,599,199,21,70439,3131,0,0.4474457408412196,41572,Employed,47.2
0.574595318717885,597,217,25,15923,1647,0,0.2575209008232502,22052,Employed,59.0
0.0247118256087727,574,310,24,193181,9642,0,0.2141809856695392,32309,Self-Employed,38.400000000000006
0.2234144548789569,580,368,23,254956,14242,0,0.2014583011084868,30439,Employed,46.0
0.0961472259587123,581,300,19,19296,5708,0,0.1946784586979712,21251,Employed,48.0
0.2144164335647523,609,257,27,18161,3307,0,0.3954567548013601,38208,Employed,55.0
0.2971099346167425,531,662,22,15797,8452,0,0.8505319824955134,17441,Employed,57.0
0.2384358408756959,516,233,21,16826,6938,0,0.4303749117092458,21427,Employed,55.0
0.268602498435447,628,407,18,198084,2157,0,0.0697801183126271,22770,Self-Employed,37.6
0.1587991046417853,623,731,18,31978,6045,0,0.2534224509473549,14417,Employed,48.0
0.0321958578168555,606,431,24,17967,1612,0,0.246061786611717,12320,Employed,48.0
0.1929133871249504,604,1243,23,15815,4096,0,0.1215178295117045,11554,Employed,48.0
0.2889881727045536,574,516,18,10868,576,0,0.5303588130915254,13043,Employed,54.0
0.3156198755446109,548,357,17,97963,7695,0,0.1990631440465803,20560,Self-Employed,42.400000000000006
0.4591893366579919,598,318,23,17151,1154,0,0.2473155363890846,25659,Employed,58.0
0.1604381946085656,615,571,23,206149,6826,0,0.1974874562329422,11731,Employed,33.6
0.1469701049324461,608,546,21,62732,1825,0,0.1622791821665554,22620,Employed,45.0
0.168595696786255,624,519,26,105530,1225,0,0.5317243390426147,19373,Employed,47.0
0.1674511499794046,565,288,24,12539,908,0,0.1663726238238488,35017,Employed,52.0
0.2904524068951167,604,348,25,383226,3083,0,0.2091787408349002,17107,Employed,46.0
0.1070670414074273,508,200,22,35265,6421,0,0.4247520070925417,48644,Employed,52.0
0.4910202116545119,445,384,20,34807,738,0,0.1351263856536112,32233,Self-Employed,62.0
0.0804681650130545,633,481,24,63412,1653,0,0.1122939220762429,18647,Employed,36.8
0.4102300419864863,605,288,25,10410,5344,0,0.3152963551267157,16743,Employed,57.0
0.1993624452669112,582,333,35,18108,1912,0,0.2643404906571414,34300,Employed,50.0
0.4196101410092221,616,346,29,39387,31385,0,0.1804422778712746,18635,Employed,54.0
0.2587638462100019,532,477,26,81999,903,0,0.0489221307800728,22449,Employed,50.0
0.1057712978392216,577,224,28,450542,3918,0,0.2834171103006417,17059,Employed,47.0
0.4071139861926226,633,303,28,108304,7471,0,0.6712594453620138,16675,Self-Employed,41.6
0.1321387966359582,533,211,24,13682,1096,0,0.0379956683065266,11948,Employed,49.0
0.6034732690917105,629,348,31,120174,13593,1,0.3835059252369601,43669,Employed,64.0
0.3590312394819951,511,473,31,11539,9285,0,0.360769565939141,18077,Employed,56.0
0.2180797131238553,633,521,23,52145,1711,0,0.1082420482806451,23559,Employed,47.0
0.5572633715216104,585,546,28,16145,6881,0,0.1222181135698858,28156,Employed,59.0
0.2292706800794309,606,318,25,48951,1945,0,0.1838684389936665,43408,Self-Employed,53.0
0.4428825688897387,602,671,30,13276,722,0,0.3441877183057503,16656,Employed,53.0
0.1620055360384807,614,1018,29,16091,6176,0,0.440643577167305,6963,Employed,36.8
0.3553378027247002,520,356,26,921333,3377,0,0.2378944651974754,23050,Employed,48.0
0.6505754465870013,632,422,20,12593,2678,0,0.154991569506679,28270,Employed,43.2
0.6226350603972517,604,354,19,967771,3042,0,0.2817203151822625,16806,Employed,36.0
0.1714935405579131,559,336,30,43960,3556,0,0.21883836729508,28973,Employed,40.0
0.370865022101737,612,291,17,29169,1269,0,0.254134094880422,22032,Employed,40.8
0.2093214059214905,561,518,18,74789,1258,0,0.0868445344263725,18477,Employed,39.2
0.5283497723158526,618,715,14,17334,2915,0,0.2115377069834901,42749,Employed,56.0
0.0300878015093586,479,209,38,19549,4681,0,0.1073182823436499,18763,Employed,52.0
0.1552976219355478,551,540,22,15986,5105,0,0.1640130961417067,50436,Employed,51.0
0.0308261266836864,666,265,26,36532,5564,0,0.1498124540426497,22393,Employed,49.0
0.0538305152860791,634,488,25,21993,10280,0,0.3428189746133032,14531,Employed,38.400000000000006
0.2191295977969565,685,478,28,128025,943,0,0.0825213038649236,8493,Employed,42.0
0.2658757302341843,492,513,21,17847,5990,0,0.3211762336430299,39950,Unemployed,55.0
0.3089130952473066,605,466,29,32859,5783,0,0.5192008259929767,35500,Employed,53.0
0.2499875702066088,550,346,21,14592,3176,0,0.2247856929950123,32787,Employed,40.0
0.3956346778089257,566,370,18,10915,5717,0,0.3155242311130974,41867,Employed,59.0
0.0740958821265235,581,795,26,61588,1717,0,0.3306545794743337,54095,Employed,52.0
0.148207014583119,570,426,31,29500,1740,0,0.2302676431175784,7557,Employed,51.0
0.1877809458862574,520,547,31,162342,8768,0,0.2036888727805232,9091,Unemployed,51.0
0.0258006534157343,568,350,24,49050,4693,0,0.1669025372240837,19137,Employed,55.0
0.2486153384546972,571,396,23,30836,5406,0,0.4738761899945507,35928,Employed,61.0
0.2579778655195903,539,680,24,104012,1890,0,0.2909373649198364,25446,Employed,48.0
0.3826801332795728,567,253,28,117758,2174,0,0.13023025298478,25474,Employed,49.0
0.3387464849121043,522,406,20,13905,1744,0,0.5139493153338663,17628,Employed,56.0
0.2890805525913255,645,371,25,245459,2344,0,0.3074951004824401,14427,Employed,36.0
0.1078626950984448,533,736,18,674914,7392,0,0.3217564723381799,20980,Employed,34.4
0.4178429263471983,555,923,22,23040,1354,0,0.3384223661320381,19394,Employed,49.6
0.2776100510027972,498,579,26,15442,1794,0,0.2930617138998741,17593,Employed,40.8
0.0499957859678435,589,826,22,131155,3292,0,0.2663181197303729,30167,Employed,46.0
0.4771985058073656,527,244,19,15341,8662,0,0.4069781276882708,21917,Self-Employed,60.0
0.1796420715953879,608,103,21,28978,3942,0,0.4896426241156023,27478,Employed,56.0
0.3325573643641204,558,498,27,78698,558,0,0.1928406598995953,20829,Employed,49.0
0.4687314711416248,460,600,12,255921,26120,0,0.1548887736593454,31044,Employed,49.0
0.0994599961798662,603,336,20,14927,7817,0,0.3192112362254611,12680,Employed,47.0
0.3285345699250781,598,301,21,11079,4302,0,0.4542313174839834,10860,Self-Employed,58.0
0.6032503038270676,573,476,19,22775,1371,0,0.4300571683391949,18612,Employed,60.0
0.0551042763399999,560,809,20,10014,6664,0,0.3302164775530671,32281,Employed,38.400000000000006
0.363710658016102,576,474,20,246026,6833,0,0.2272819691441647,18377,Employed,57.0
0.1992185003687679,621,645,23,70610,4676,0,0.252690432354596,60899,Employed,45.0
0.3135046323450604,563,626,22,11165,1016,0,0.2115970877816913,13233,Employed,55.0
0.3803108348281966,567,527,32,127109,679,0,0.3440956942681749,19993,Employed,54.0
0.4717592160722724,594,731,27,13916,4797,0,0.207262154335862,8793,Unemployed,46.400000000000006
0.2680853082840538,518,297,16,10987,5572,0,0.3778408290590197,46116,Employed,55.0
0.4804873309836288,496,300,21,11936,7577,1,0.1471584820660172,20739,Employed,66.0
0.305146247406792,484,304,25,12357,2127,0,0.3276188564336459,6788,Employed,56.0
0.4664081560123578,616,461,28,61098,407,0,0.1865188904724943,18810,Employed,40.8
0.1733101341816658,637,780,19,61037,1721,0,0.1730986632186645,6084,Employed,35.2
0.4198634632642505,661,569,21,97006,3344,0,0.3878137052624243,40524,Employed,50.0
0.6291980461284022,511,113,21,41126,210,0,0.2226144976457423,13967,Employed,47.2
0.2189991401345976,533,1831,31,17821,7396,0,0.2107607155284026,22477,Employed,54.0
0.5746720171628044,647,514,23,41065,9476,0,0.2957491318822142,15210,Employed,56.0
0.0471010699604047,571,763,27,136576,452,0,0.1963775402721088,19930,Employed,47.0
0.3321371469835101,597,518,23,122345,1203,0,0.7299249392088852,32914,Employed,52.0
0.59113932718676,551,211,20,234889,1502,0,0.2232381250459205,17985,Employed,43.2
0.079563428214741,600,545,20,12087,1659,0,0.3435611143670714,29103,Employed,47.0
0.2908023543611437,580,230,18,85645,5740,0,0.3220262121204576,5396,Employed,40.8
0.4141435634527882,533,496,26,12434,1718,0,0.3641525013835164,11654,Employed,57.0
0.6109410514520452,641,533,20,15120,1763,0,0.5993081690543148,22609,Employed,44.8
0.17436529692814,604,688,13,45059,2200,0,0.1921132602323623,15378,Employed,37.6
0.3273847005726351,580,343,25,33433,35638,0,0.3783289165381782,39613,Employed,55.0
0.3809068654237528,613,125,27,41649,32548,0,0.2218899262609805,33472,Employed,58.0
0.1984716221062278,573,372,28,184074,10426,0,0.1928487812184801,43551,Employed,47.0
0.2556401238869335,586,580,27,21719,2618,0,0.2440398336725235,23138,Employed,59.0
0.0575103796209571,528,427,27,43045,1064,0,0.3520430222429237,15188,Employed,40.0
0.3878094549406621,436,409,33,14565,1097,0,0.3451436642879587,29918,Employed,41.6
0.0383569842014884,615,345,19,91083,4850,0,0.4838675928696122,12999,Unemployed,51.0
0.1639169893159865,609,618,28,42480,1081,0,0.1760229957855121,19049,Employed,50.0
0.1769289252687454,665,882,29,12272,995,0,0.0705581995797376,27012,Self-Employed,35.2
0.2801970727234661,545,385,26,120002,2644,1,0.3847188107191109,15481,Employed,61.0
0.0320405729746919,627,621,20,121553,3149,0,0.2228641227946105,72720,Employed,42.0
0.3459328317719309,477,674,25,23314,5258,0,0.1566523201144113,31583,Employed,53.0
0.1784823267766434,576,281,22,10849,8247,0,0.4265460645270889,13909,Employed,57.0
0.2049905344183968,615,269,32,85171,7278,0,0.675225609723181,35563,Employed,58.0
0.0865308614647779,570,722,17,17977,919,0,0.0683121972757752,49835,Employed,51.0
0.185316177794249,640,288,38,11288,1410,0,0.6523028391040464,10362,Employed,40.8
0.3144785015471169,600,365,20,36646,14180,0,0.2249352429670469,41767,Self-Employed,56.0
0.1223442573795855,499,506,27,13545,3743,0,0.0418672647258131,11719,Employed,50.0
0.1867636322741936,562,262,24,112739,11676,0,0.4924646247551596,21930,Employed,48.0
0.2493762298716147,498,384,24,77631,2344,0,0.7181307190358982,24040,Employed,53.0
0.2299381695336322,597,495,21,477768,1957,0,0.2378891352795607,15843,Employed,36.8
0.2673695247589953,635,162,29,229401,240,0,0.0671521415387763,15818,Employed,40.0
0.0606493108617204,629,435,25,10535,11809,0,0.4095575735948758,14357,Employed,38.400000000000006
0.3063233816176902,546,208,31,75962,3700,0,0.1101553811862624,16812,Employed,52.0
0.1643794941886943,586,327,16,274294,3260,0,0.7218416239053913,13399,Employed,51.0
0.2866221389250003,562,381,26,16701,616,0,0.1855885723856365,38427,Employed,50.0
0.146548832879408,564,143,24,19281,5523,0,0.6208467470193545,10559,Employed,40.8
0.4921400797781829,596,341,24,18996,3385,0,0.3772238188965024,54118,Employed,58.0
0.2352180668907128,626,199,19,18800,2790,0,0.3347003979785651,20604,Employed,51.0
0.5237410120326506,607,198,24,19951,2024,0,0.1584399520949289,7727,Employed,57.0
0.5130280913862076,621,402,22,10216,192,0,0.4312947150955791,32415,Employed,43.2
0.1928107510093254,566,679,40,199191,2076,0,0.384537614083373,18139,Employed,36.0
0.3520351553740997,531,598,14,41793,1017,0,0.1413933886558726,12131,Employed,58.0
0.2071927064465747,580,289,24,11316,6352,0,0.1245639335964571,18570,Employed,51.0
0.3739340973826899,614,228,25,12625,2480,0,0.6863150701735249,14956,Employed,43.2
0.3538710280427172,565,368,28,66474,1438,0,0.3081769226183676,41928,Employed,56.0
0.1435702701369109,503,596,20,16841,6913,0,0.2868546830905302,14908,Employed,39.2
0.2349000143284886,477,510,17,509638,1022,0,0.2635544747883651,11359,Employed,35.2
0.4694173304729908,576,244,28,14612,8073,0,0.0954486626231392,15453,Employed,57.0
0.0747860612063274,566,326,22,40717,7453,1,0.307014640142786,13409,Employed,69.0
0.5029796918989566,610,276,26,11227,1497,0,0.1119159919009162,37745,Employed,60.0
0.2286616598387568,511,102,22,17573,3944,0,0.3504269709112871,24357,Unemployed,57.0
0.2594811183138307,538,698,19,87391,817,0,0.3304884909716431,10579,Employed,50.0
0.1294004997444315,616,534,24,129323,10144,0,0.3257954453729045,12990,Employed,46.0
0.44641535326165,489,860,20,129497,9185,0,0.2399270153006107,17630,Employed,54.0
0.2504826044570852,628,802,22,12766,2945,0,0.3396404617491415,8766,Employed,51.0
0.1196542486436979,533,441,21,33175,2321,0,0.1272595950991976,12659,Employed,51.0
0.092416000690064,476,674,16,61592,6369,0,0.2942025977474421,25902,Employed,48.0
0.4541674190255564,553,356,24,88609,422,0,0.2336344678933627,54572,Self-Employed,59.0
0.1917484684863374,527,475,20,19787,2348,0,0.1204404886043912,8788,Employed,50.0
0.1942796031306018,568,310,24,142367,2389,0,0.3511303775920119,86104,Employed,48.0
0.4564474131173636,534,407,29,53482,1635,0,0.4365520060314276,26567,Employed,47.2
0.1106839323676214,607,543,23,61180,9983,0,0.1283193629641344,12491,Employed,44.0
0.1258258968619827,627,559,30,19638,2864,0,0.1852284295722933,47270,Employed,50.0
0.282213354173256,604,128,21,899612,1971,1,0.3108514710580534,27151,Unemployed,59.0
0.6052073634064227,558,620,21,21120,229,0,0.4340239940588982,33622,Self-Employed,69.0
0.2495827176037874,581,221,20,56707,4435,0,0.3607391940326752,33278,Employed,40.0
0.4439683293881073,639,310,22,147431,2133,0,0.2582497619170953,37709,Self-Employed,40.0
0.0270863274874489,554,167,28,245843,2554,1,0.5102522513051915,11784,Self-Employed,49.6
0.2636460346406353,604,292,31,11714,4743,0,0.2478523389843027,32975,Employed,54.0
0.5664944735412817,524,809,32,45928,860,1,0.0624573130675037,22622,Unemployed,56.8
0.2846724153352514,529,487,15,43303,2408,0,0.0556972517424969,29449,Unemployed,55.0
0.3111502255908057,503,432,29,215441,2148,0,0.4959273072624752,15713,Employed,53.0
0.1900615425360053,508,1062,27,198903,4149,0,0.0885881920147573,15939,Employed,47.0
0.4970193382420543,538,283,24,33624,1237,0,0.2382426726931305,16486,Employed,57.0
0.3069649644404964,556,454,33,78326,1837,0,0.1785150664821237,31748,Employed,52.0
0.5120601497599189,618,732,20,12858,10410,0,0.0547552162840724,21118,Employed,54.0
0.213464397562361,571,637,25,133337,1201,0,0.2245157672025124,16821,Employed,50.0
0.4036169927081471,558,559,24,21775,8920,0,0.3108865649849106,18608,Unemployed,63.0
0.2869861861583188,549,709,31,14485,8867,0,0.2354269023660865,41166,Employed,54.0
0.1211385404590577,560,633,25,86220,90370,0,0.229840643653038,28199,Employed,37.6
0.1195933763155703,522,557,26,15204,6002,0,0.245292431868484,27699,Unemployed,54.0
0.2333556194518094,545,220,22,78832,3787,0,0.4918494144187534,25164,Employed,59.0
0.1107795120730137,539,418,30,40192,9305,0,0.0624828069954207,37642,Employed,55.0
0.160953746623492,655,690,31,47181,2027,0,0.3314043724711283,12979,Employed,48.0
0.2624515306653985,519,286,23,16067,4129,0,0.1324982756451111,34303,Employed,53.0
0.521625219507333,592,286,21,41445,1336,0,0.6230013287037586,22884,Employed,60.0
0.1099883764226083,604,417,32,55510,23528,0,0.0462136288673453,13815,Employed,46.0
0.0818554328222803,603,690,21,115414,1043,0,0.0486331132802564,21815,Employed,43.0
0.4604033521894904,573,268,23,135396,5336,0,0.1822018532687679,19200,Employed,53.0
0.0679880400788863,527,281,31,53913,3928,0,0.1211383271055247,26125,Unemployed,51.0
0.0849984567851627,627,160,26,40394,1080,0,0.1117438176834439,34554,Employed,36.8
0.0328079524645712,603,271,18,44016,1160,0,0.0659009074324343,12521,Employed,51.0
0.0603535207500321,617,597,25,31858,983,0,0.6738780051294163,51988,Employed,50.0
0.1270352395752493,537,270,31,18697,1400,0,0.0656011145257825,9505,Employed,54.0
0.2381496535449641,537,238,24,166630,3004,0,0.3802911110452112,15210,Self-Employed,40.0
0.0405243461316275,584,337,26,72649,4171,0,0.0774268394394436,59011,Employed,48.0
0.5554569266804115,558,333,26,11623,3817,0,0.0872947081531681,10483,Employed,58.0
0.4466199942165596,548,603,27,200782,3834,0,0.6386713945048949,16385,Employed,54.0
0.3723946453893154,544,218,21,93650,8131,0,0.09854867436844,14926,Employed,52.0
0.3266006757867418,454,182,30,998916,3548,0,0.5576595918360734,6569,Employed,38.400000000000006
0.2070316697327184,619,706,24,186988,6312,0,0.03510345489178,20845,Employed,38.400000000000006
0.4429400674708783,536,515,27,29701,5383,0,0.0711461230903097,27500,Employed,56.0
0.2301892153595629,553,221,33,14458,5386,0,0.5115862165261623,27459,Employed,64.0
0.2887941705161604,569,715,32,15306,5956,0,0.0917063343352436,16358,Employed,58.0
0.1667617642486486,508,149,27,49117,3653,0,0.1038368857211681,8172,Unemployed,53.0
0.143739673696,659,639,20,21285,813,0,0.4222224881199619,15499,Employed,47.0
0.1246616525194979,636,707,18,50062,7190,0,0.2363549573258447,13978,Employed,45.0
0.2509235145347421,545,862,29,72069,14797,0,0.3287535421289854,24922,Employed,54.0
0.4352028932933597,608,222,30,19232,1003,0,0.1600585473037448,16492,Employed,53.0
0.4625964636237116,528,397,12,23744,7208,0,0.298027735816644,26755,Employed,58.0
0.1989838858271474,626,192,20,17816,3068,0,0.5479794524082262,8323,Employed,38.400000000000006
0.1351263028779201,619,820,28,18959,4413,0,0.2431376428892117,29845,Employed,49.0
0.2022432883094257,598,563,31,75502,9494,0,0.2380102161243731,28068,Employed,52.0
0.04771452234179,612,420,21,27808,7451,0,0.2714612776686592,12517,Employed,49.0
