ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2025-09-19,38,48162,587,Employed,High School,14,16930,72,Married,3,Own,393,0.2579724957354588,1,1,0.6092988313540718,0,Home,0,28,25,2998,4340,11676,69076,4013.5,0.789574522355531,3,15895,0.23843,0.2541193225318781,460.3351325646091,0.21261620345449336,0,59.0
2025-09-20,40,59607,614,Employed,Doctorate,19,12733,36,Widowed,0,Own,209,0.27293752952494327,2,3,0.18215784647075972,0,Debt Consolidation,0,20,6,4667,508,14200,17671,4967.25,0.7910227651807711,6,18514,0.19073299999999999,0.20585211456175645,477.0091846970985,0.13810643408266113,1,39.2
2025-09-21,53,70484,658,Employed,Bachelor,30,15144,24,Married,1,Mortgage,573,0.15413188323183225,5,1,0.23065184290772142,0,Debt Consolidation,0,23,25,1981,840,35177,60067,5873.666666666667,0.8274328433819417,5,18641,0.16114399999999998,0.12891519999999998,719.2019589792079,0.21999919850959787,1,36.0
2025-09-22,19,65685,535,Employed,Associate,0,27324,72,Married,0,Mortgage,642,0.23562807592585067,0,1,0.5905618732423599,0,Debt Consolidation,0,23,9,12013,4864,241686,13272,5473.75,0.5877095085843869,10,228414,0.274824,0.21985920000000003,686.3179618343988,0.24267055708324253,0,55.0
2025-09-23,58,24709,607,Employed,High School,34,40476,36,Divorced,3,Own,195,0.33566803893757585,0,0,0.2091628463593252,0,Debt Consolidation,0,18,29,7874,3231,72779,53753,2059.0833333333335,0.7291242228186561,5,19026,0.22197599999999998,0.20867897477916392,1522.1920598169652,0.8339594770247108,0,51.0
2025-09-24,38,43702,589,Employed,Bachelor,15,11881,60,Married,0,Rent,397,0.34258441098528825,5,1,0.44515053365777263,0,Home,0,32,12,2062,715,178875,22924,3641.8333333333335,0.9417266747095453,7,155951,0.222381,0.23906003734383077,341.1442938135598,0.2026848090650935,0,53.0
2025-09-25,34,15000,547,Employed,High School,11,18440,72,Married,2,Own,624,0.13994371518433052,2,1,0.3059808921702509,0,Debt Consolidation,1,33,23,2421,976,49650,82357,1250.0,0.9972058901789491,4,16155,0.25994,0.2711407176864198,520.9074081870017,0.9159259265496014,0,61.0
2025-09-26,27,55297,527,Employed,Bachelor,6,19215,72,Widowed,1,Mortgage,957,0.6469433655719082,5,3,0.2834284758242023,0,Auto,0,21,28,413,500,76967,10921,4608.083333333333,0.6971153806757021,4,66046,0.27071500000000004,0.2968175313150135,574.1307526564834,0.3322706300862217,0,52.0
2025-09-27,20,43129,599,Unemployed,Master,0,14965,36,Divorced,2,Rent,608,0.3647982329102368,2,2,0.35472635703476635,0,Home,0,24,11,1625,756,127523,20638,3594.0833333333335,0.8079274899105892,3,106885,0.200465,0.20890800388341474,562.9686846589918,0.3258045448748615,0,54.0
2025-09-28,49,37679,640,Employed,Bachelor,22,29686,84,Single,3,Rent,244,0.08577155000062323,3,2,0.2863101226850467,0,Other,0,26,11,3113,4598,42203,6758,3139.9166666666665,0.8558701210329627,4,35445,0.234686,0.24941312534530014,750.287672463695,0.3166605289302885,0,49.0
2025-09-29,40,69406,608,Unemployed,Bachelor,20,36289,48,Married,1,Mortgage,254,0.22435950209959346,2,2,0.33495698166914584,0,Other,0,37,19,2747,524,62387,20887,5783.833333333333,0.9166333470443466,4,41500,0.227289,0.24816375326462445,1199.5254660927835,0.2513083248294586,0,54.0
2025-09-30,24,79321,545,Self-Employed,Bachelor,2,75092,48,Married,0,Mortgage,463,0.4342200654382864,1,1,0.27037117116933546,0,Other,0,22,12,509,415,110144,14811,6610.083333333333,0.8454424637087076,3,95333,0.29759199999999997,0.3212230768579668,2797.2349534006976,0.49322146015315455,0,54.0
2025-10-01,24,33086,605,Employed,Master,1,59128,60,Married,2,Other,575,0.07564701816883146,3,0,0.4864874834118781,0,Home,1,18,6,6270,652,725724,45523,2757.1666666666665,0.7958708278072283,6,680201,0.26162799999999997,0.25572298076598,1755.379461420309,0.8452080498411324,0,53.0
2025-10-02,35,36501,666,Employed,Master,11,32696,24,Divorced,5,Other,402,0.10724708263264986,3,1,0.5287583218835126,0,Auto,0,29,22,159033,6689,165722,9721,3041.75,0.8186705326967245,14,156001,0.174696,0.16176334524188363,1603.65400607381,0.6593750328178878,0,48.0
2025-10-03,60,65445,610,Employed,Bachelor,39,17503,60,Married,2,Rent,320,0.2988552569663864,4,1,0.18690277854651324,0,Other,0,29,21,323,5319,36286,4844,5453.75,0.803999585977936,6,31442,0.217503,0.18509594160611875,449.3275413022607,0.14106395439876426,1,37.6
2025-10-04,36,21251,607,Employed,Associate,18,31366,60,Married,3,Mortgage,602,0.6543305828673605,2,0,0.14100739201371332,0,Debt Consolidation,0,26,22,9555,1365,119620,15508,1770.9166666666667,0.664639321638381,5,104112,0.23286600000000002,0.24019322463734954,902.6878358058724,0.8496660876980128,0,47.0
2025-10-05,21,24297,509,Employed,Associate,0,8287,84,Divorced,2,Mortgage,685,0.5929173665274576,1,2,0.3191209771971981,0,Auto,0,19,10,11285,2629,20662,14450,2024.75,0.8053510785020307,4,14939,0.278787,0.29949370742959563,236.66794490851422,0.45520086178961067,0,57.0
2025-10-06,37,98821,463,Employed,High School,13,30657,48,Single,1,Mortgage,345,0.5123117315133849,2,0,0.13193004044454965,0,Education,0,20,18,3453,528,201779,31159,8235.083333333334,0.8931783151649229,7,170620,0.294157,0.30462293751550235,1112.093931073016,0.17693736324137774,0,46.0
2025-10-07,36,55573,582,Employed,Bachelor,17,26445,36,Married,2,Mortgage,403,0.44309621442233327,1,0,0.2331443329188634,0,Debt Consolidation,0,24,16,4063,1967,59675,24345,4631.083333333333,0.6496514749479674,4,35330,0.220445,0.23516245303984323,1030.8077062259345,0.3096052484967739,0,53.0
2025-10-08,18,15000,517,Employed,Bachelor,0,22890,48,Married,0,Own,562,0.2594276865987699,3,2,0.14236647682586287,0,Debt Consolidation,0,27,20,5331,907,40974,14823,1250.0,0.7433909717616238,3,26151,0.25939,0.27287102132417856,788.456007413477,1.0803648059307815,0,52.0
2025-10-09,39,15000,528,Employed,High School,13,14901,60,Divorced,1,Mortgage,333,0.6357624772293685,0,2,0.15364880630835673,0,Home,0,24,15,10399,9519,66397,45071,1250.0,0.9183590150714485,5,21326,0.255901,0.2822470034536011,465.9769048203878,0.6391815238563102,0,54.0
2025-10-10,37,46204,493,Employed,High School,12,32759,60,Widowed,2,Own,634,0.2045217557135804,3,1,0.22733707414654095,0,Home,0,31,7,8238,1316,716361,16491,3850.3333333333335,0.5475095795258796,3,699870,0.291259,0.27742750287607776,1014.9003535438917,0.4282487283033222,0,46.0
2025-10-11,48,83472,568,Employed,Associate,24,13429,24,Married,4,Rent,322,0.1382211983120754,7,0,0.09100856717408644,0,Education,0,22,13,2294,5202,26945,81060,6956.0,0.9546254229523082,4,11430,0.20442899999999997,0.2076656563495487,688.5191408785796,0.14527302197794417,1,38.400000000000006
2025-10-12,62,27124,671,Employed,Master,40,37332,36,Married,4,Rent,663,0.38666643087801134,2,2,0.37126442942920335,0,Home,0,27,6,1293,289,11350,34707,2260.3333333333335,0.6816581047837902,7,11332,0.186832,0.17906405916247795,1347.8890878275936,0.889642716927117,0,52.0
2025-10-13,53,78258,565,Employed,Bachelor,30,29746,24,Married,0,Mortgage,286,0.12355891042170498,2,2,0.3073682168948089,0,Home,0,27,25,6358,1957,195135,38041,6521.5,0.43658831693325423,4,157094,0.22224599999999997,0.23902047448287683,1571.2497838065801,0.284788742437565,1,39.2
2025-10-14,36,107446,570,Employed,Bachelor,14,27302,60,Married,2,Other,1301,0.21030849363550888,2,1,0.08727576839114515,0,Auto,0,24,14,11818,2181,46051,43388,8953.833333333334,0.7587170547822479,4,11837,0.24730200000000002,0.2306906346182911,770.7399617595404,0.23138022393680993,1,39.2
2025-10-15,26,118428,574,Employed,Associate,1,13467,84,Married,3,Rent,392,0.4012422218714716,3,2,0.42592972039728744,0,Debt Consolidation,0,26,5,9971,1782,26952,21672,9869.0,0.6543432397172357,5,15703,0.251467,0.22256487164000496,317.6134671347457,0.0719032796772465,1,46.400000000000006
2025-10-16,70,77941,573,Employed,Bachelor,49,15896,12,Single,1,Mortgage,556,0.218642311804904,2,0,0.5528607530140855,0,Auto,1,26,28,565,675,15301,7219,6495.083333333333,0.5969138920012665,5,11905,0.194396,0.18665426562646956,1462.3839289674152,0.3107556632274282,0,64.0
2025-10-17,40,60882,593,Employed,Associate,19,10472,48,Married,0,Own,770,0.05006436769960702,1,1,0.3879926307085922,0,Home,0,24,20,9839,1262,304830,33438,5073.5,0.7432309373273124,4,271392,0.20897200000000002,0.223298923421248,331.81000256769687,0.21716960728642884,1,37.6
2025-10-18,40,15000,509,Employed,Bachelor,15,33527,60,Married,0,Rent,388,0.13021443318870227,3,1,0.5352434220680155,0,Other,0,19,17,4050,1842,353623,12738,1250.0,0.25529981106593685,10,340885,0.28402700000000003,0.2322490409767225,949.4791827582305,1.0699833462065844,0,53.0
2025-10-19,39,150016,622,Employed,High School,17,22429,48,Single,1,Other,479,0.45729743139306117,2,2,0.10067801690297473,1,Home,0,21,1,5289,1048,27325,19830,12501.333333333334,0.9157398695652894,4,12131,0.20642900000000003,0.1914221047247921,672.314045790843,0.09209530016458321,1,49.6
2025-10-20,42,30119,589,Employed,Associate,17,16835,48,Married,2,Other,429,0.20473571746955865,3,1,0.19850458556759,0,Debt Consolidation,0,25,11,674,868,68543,12730,2509.9166666666665,0.7698466695830791,3,55813,0.217335,0.2157897158779975,526.5642590057652,0.38071553199207087,0,49.0
2025-10-21,38,25798,498,Employed,High School,17,20574,60,Divorced,0,Mortgage,1186,0.28719029609761165,4,1,0.21901877637132386,0,Education,0,23,7,3432,1114,255464,20372,2149.8333333333335,0.8116287407099428,5,235092,0.276574,0.27219093919656684,630.9307718948903,0.8451495954236252,0,51.0
2025-10-22,33,36636,607,Employed,Associate,11,37230,48,Divorced,1,Mortgage,950,0.5167382346772564,5,0,0.32645768355581095,0,Auto,0,26,23,3512,950,37270,19595,3053.0,0.8677196997396437,4,17675,0.22873000000000002,0.20444965763690665,1141.7674406022427,0.685151470881835,0,53.0
2025-10-23,33,129166,597,Self-Employed,Doctorate,12,12460,96,Married,0,Own,289,0.19384415370230565,5,1,0.19586031368310236,0,Auto,0,25,29,2607,2154,77692,22341,10763.833333333334,0.7736532715245515,5,55351,0.24896000000000001,0.22670139040684967,282.19219440000177,0.053065871303593984,1,38.400000000000006
2025-10-24,39,152886,605,Employed,High School,16,17690,48,Married,1,Mortgage,244,0.27639487489976644,5,0,0.13169761454691128,0,Debt Consolidation,0,27,27,4859,984,161835,34506,12740.5,0.7711234606816677,10,127329,0.21019000000000002,0.20613148113934057,544.1090103541334,0.061858562093648865,1,32.800000000000004
2025-10-25,33,49846,515,Employed,Associate,13,9998,24,Married,1,Mortgage,538,0.26198273222119267,5,0,0.2926880071839385,0,Auto,0,17,3,2510,301,37525,19703,4153.833333333333,0.7892980841228896,4,17822,0.227498,0.24960962011926907,533.4126513422867,0.2579334714141042,0,56.0
2025-10-26,31,87170,592,Employed,Bachelor,9,13015,108,Single,1,Rent,438,0.23583514070654701,3,3,0.07333762941836228,0,Education,0,29,25,424,233,171642,32734,7264.166666666667,0.8159696017593252,3,138908,0.262015,0.2876936304980716,338.2069322135228,0.10685422951201415,0,45.0
2025-10-27,41,61099,566,Self-Employed,Master,21,19430,24,Single,2,Other,919,0.1772628015166885,0,3,0.3392997514110286,0,Education,0,16,17,1515,1332,14956,52646,5091.583333333333,0.7354032870031253,5,16496,0.21142999999999998,0.20022794944769776,989.1218262946306,0.3747600110564096,0,56.0
2025-10-28,36,26160,579,Employed,Associate,12,37877,72,Married,0,Mortgage,504,0.3520750619487709,7,0,0.06526873051792455,0,Auto,0,24,25,5033,943,36170,31890,2180.0,0.7191766842331526,2,12650,0.263377,0.2659283862444774,1057.6301357791986,0.7163440989812837,0,52.0
2025-10-29,58,160122,640,Employed,Bachelor,34,30360,48,Single,0,Mortgage,413,0.8335719946218996,5,2,0.4083640719555778,0,Home,0,22,29,1027,348,77308,86507,13343.5,0.4828537341139938,7,17950,0.20536000000000001,0.17239069222430306,879.798698797732,0.09688602681438394,1,43.2
2025-10-30,18,33430,631,Employed,Master,0,36126,60,Married,2,Own,256,0.4117511687822881,2,0,0.21084315979043694,0,Home,0,25,18,1860,5298,56619,25367,2785.8333333333335,0.7283735958905787,5,31252,0.225626,0.23442105939568403,1027.6061368055164,0.4607619994515763,0,51.0
2025-10-31,53,114735,616,Employed,Associate,28,30688,48,Married,4,Own,322,0.511385631759055,3,0,0.23856774097596398,0,Debt Consolidation,0,27,2,9611,859,54115,13277,9561.25,0.9050412914293559,6,40838,0.21768800000000002,0.21151954640747855,952.7851955419878,0.1333282986578102,1,42.400000000000006
2025-11-01,54,177805,543,Employed,Associate,27,13624,24,Divorced,2,Mortgage,289,0.2519970921916037,2,1,0.19812612685355324,0,Home,0,26,11,2905,401,39861,101087,8966.583333333334,0.8631479086842176,3,19084,0.21712399999999998,0.21525938266866992,703.6025828474758,0.11070020162055139,1,38.400000000000006
2025-11-02,18,51942,516,Employed,Associate,0,51398,48,Married,3,Mortgage,340,0.1957838775604417,4,0,0.14245964891828908,0,Debt Consolidation,0,20,20,5511,205,55944,13494,4328.5,0.7886412125602036,2,42450,0.288398,0.34335670657781503,1982.4622958200616,0.5365512985607166,0,49.0
2025-11-03,35,188624,638,Employed,Master,14,31919,60,Divorced,4,Mortgage,340,0.28590705437991376,5,3,0.21516237993006945,0,Home,0,23,1,10216,655,10871,11191,15718.666666666666,0.8739868836178224,10,12229,0.21791900000000003,0.2210515664129968,883.477506300541,0.07783595976973498,1,40.800000000000004
2025-11-04,35,177786,612,Employed,High School,7,54087,60,Married,3,Own,338,0.10229110552476388,4,1,0.37867353455877056,0,Other,0,19,26,988,658,92292,5465,14815.5,0.7628176867888877,2,86827,0.253087,0.25774239147778794,1612.1691108489522,0.13163032707967684,1,36.800000000000004
2025-11-05,23,39447,563,Employed,Associate,3,50864,108,Widowed,5,Rent,413,0.28352789242662807,3,1,0.10017242622566488,0,Home,0,26,8,1274,1181,136704,32516,3287.25,0.9635407978637555,5,104188,0.314364,0.2820595731816704,1301.408403348696,0.5215327107304574,0,48.0
2025-11-06,30,31165,612,Employed,Bachelor,7,21042,60,Divorced,3,Mortgage,542,0.5680438752355447,1,0,0.26260443901250363,0,Home,0,21,26,1545,5973,283048,857,2597.0833333333335,0.7864346041121608,9,282191,0.22004200000000002,0.22135251678752982,582.776425793859,0.43309215817507796,0,45.0
2025-11-07,26,15034,556,Employed,Bachelor,3,17248,36,Single,3,Mortgage,667,0.426860739394533,1,2,0.1543637462394811,0,Debt Consolidation,0,25,7,3163,448,249724,10546,1252.8333333333333,0.7772281020955524,7,239178,0.22424799999999998,0.18099206495961673,624.4152326558348,1.0307957158354408,0,50.0
2025-11-08,61,216545,636,Employed,Associate,36,7205,12,Widowed,1,Mortgage,602,0.12721957052756122,2,0,0.1903129658751456,0,Debt Consolidation,0,24,24,1081,1230,140010,103627,18045.416666666668,0.583830327532662,7,36383,0.154205,0.15660442872409247,652.5586536164451,0.0695222879466039,1,35.2
2025-11-09,51,36001,606,Employed,Bachelor,28,23935,72,Married,1,Mortgage,199,0.25452452611454573,7,2,0.40390869439927113,0,Auto,0,25,3,13390,843,23097,16239,3000.0833333333335,0.6429933348278499,6,16063,0.235935,0.25249238760855547,648.4067374622135,0.2824610663466726,0,57.0
2025-11-10,55,94729,631,Employed,High School,33,21597,84,Married,5,Mortgage,220,0.4766391904287516,2,1,0.27116046173866615,0,Home,0,27,21,712,4212,119694,21704,7894.083333333333,0.7168595018205793,4,97990,0.23109700000000002,0.23364046468567157,524.2713864693216,0.0942821800887992,1,37.6
2025-11-11,48,29653,575,Employed,Associate,27,16001,60,Divorced,0,Mortgage,340,0.13481410205898534,2,1,0.3941642787864797,0,Debt Consolidation,0,18,19,6902,1380,53465,27481,2471.0833333333335,0.9086903376679406,7,25984,0.23350100000000001,0.25393874143095285,473.3525577734811,0.32914817027895227,0,55.0
2025-11-12,26,233510,482,Employed,Bachelor,4,17163,48,Single,4,Rent,232,0.1508313302035493,8,0,0.1466358934375765,0,Auto,0,23,24,11220,3653,50221,22722,9772.583333333334,0.7221302763994706,6,27499,0.271163,0.23195958146296264,551.9437085493987,0.08021867727394483,1,37.6
2025-11-13,33,60504,578,Self-Employed,Master,13,28554,84,Divorced,1,Rent,504,0.17720668247076668,3,1,0.691934694653601,0,Other,0,28,24,363,403,45902,21822,2903.3333333333335,0.8939176294896519,4,24080,0.264554,0.25848944075789926,738.3192433193565,0.42789411365764285,0,60.0
2025-11-14,45,25892,584,Employed,High School,22,8586,36,Widowed,0,Rent,399,0.44762205278943323,5,1,0.397430749004951,0,Debt Consolidation,0,23,13,728,7296,88217,18641,2157.6666666666665,0.84192304748087,3,69576,0.20158600000000002,0.2210227600360216,328.3576947214535,0.3371038288528288,0,55.0
2025-11-15,25,47296,512,Employed,Master,4,41789,48,Divorced,3,Mortgage,431,0.38307464594289575,2,2,0.24695013409313593,0,Education,0,13,16,2109,571,25562,21925,3941.3333333333335,0.7681731198929095,4,15854,0.280789,0.2610921118950288,1411.5813850704833,0.4675020428967735,0,53.0
2025-11-16,48,41696,632,Employed,Bachelor,28,34112,48,Divorced,1,Own,771,0.49956868177341657,7,2,0.20461724207601464,0,Debt Consolidation,0,34,5,4314,6583,96310,31814,3474.6666666666665,0.7505427914677908,5,64496,0.21311200000000002,0.2294636445989664,1092.3376210195865,0.5362637052051765,0,51.0
2025-11-17,37,56616,533,Employed,High School,12,18429,12,Single,3,Mortgage,341,0.11715825402880982,2,2,0.1422099118836665,0,Education,0,23,12,1632,71,33383,3811,4718.0,0.819659855423923,6,29572,0.216929,0.24151825808529964,1743.9931557401817,0.4419230936286947,0,49.0
2025-11-18,35,55751,570,Employed,Bachelor,13,21205,60,Married,0,Rent,231,0.20185489740799936,1,0,0.14940666976052497,1,Debt Consolidation,0,25,7,1472,2928,19555,72081,4645.916666666667,0.8041873296679438,4,13581,0.241205,0.21701419540377712,582.0648876442242,0.1750063434150184,0,63.0
2025-11-19,48,67540,634,Employed,High School,28,25816,36,Married,5,Mortgage,367,0.270806069327668,5,0,0.19163850489267586,0,Education,0,19,26,2753,3349,186525,61478,5628.333333333333,0.9638643249661448,2,125047,0.19381600000000002,0.18858177340690555,944.4616970158855,0.23301066574164386,1,34.4
2025-11-20,45,99556,587,Employed,Doctorate,23,33105,36,Single,2,Rent,140,0.3353651885980226,2,3,0.12892628307201084,1,Education,0,21,13,1403,1886,65129,92570,4521.416666666667,0.8343838487779973,5,14970,0.224605,0.1969897154506751,1225.2285981007317,0.3019470884348338,0,61.0
2025-11-21,35,35626,598,Employed,Master,12,60741,48,Divorced,0,Own,374,0.3908596632317495,2,1,0.19494373890310907,0,Auto,0,27,17,330,2222,113565,41157,2968.8333333333335,0.8688542110456374,7,72408,0.256741,0.2447609776422709,1996.2892313363063,0.7983908037959826,0,49.0
2025-11-22,53,32901,616,Employed,High School,34,16931,60,Single,0,Mortgage,117,0.23086130963713378,3,2,0.15364245334587112,0,Auto,0,24,26,1624,279,27427,9133,2741.75,0.41928639896281616,5,18294,0.21393100000000004,0.2050070203890004,453.2979086627814,0.2080050729142998,0,48.0
2025-11-23,27,129291,492,Employed,High School,4,43563,24,Married,2,Own,412,0.1670720024776471,1,1,0.428101636297479,0,Home,0,30,12,862,2047,30484,27757,10774.25,0.8690391442721371,7,16654,0.272563,0.2646578068548251,2357.183896005594,0.2570187155491653,0,53.0
2025-11-24,47,46678,584,Employed,Associate,27,19716,36,Single,5,Other,708,0.20545093594328928,2,0,0.4822029148787089,0,Home,0,25,9,3421,361,370481,30216,3889.8333333333335,0.8621557755742378,3,340265,0.21271600000000002,0.2212462606656551,754.2347159118312,0.37591191976824145,0,52.0
2025-11-25,47,15000,467,Employed,Associate,21,18052,36,Single,1,Rent,530,0.30374198118458806,1,1,0.13682700327158387,0,Home,0,21,15,1427,640,32961,6860,1250.0,0.8370849339489959,2,26101,0.269552,0.26777163688438377,734.8203814933748,1.0118563051947,0,52.0
